Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	GR05	13	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	GR06	11	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	GR06	11	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	GR06	11	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	GR06	11	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	GR07	15	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	GR07	15	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	GR07	15	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	GR07	15	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	GR08	11	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	GR08	11	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	GR08	11	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	GR08	11	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	GRKN	8	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	GRKN	8	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	GRKN	8	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	GRKN	8	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	GRTK	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	GRTK	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	GRTK	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	GRTK	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RA	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RA	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RA	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RA	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RB	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RB	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RB	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RB	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RH	59	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RH	59	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RH	59	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RH	59	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RI	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RI	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RI	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RI	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RP	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RP	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RP	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RP	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RT	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RT	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RT	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RT	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	RW	51	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	RW	51	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	RW	51	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	RW	51	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	SD	8	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	SD	8	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	SD	8	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	SD	8	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	SE	15	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	SE	15	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	SE	15	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	SE	15	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	SM	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	SM	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	SM	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	SM	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	All	TA	114	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	All	No 	TA	114	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	All	TA	114	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0
2023-24	D	24	65813	NULL	Merced	Plainsburg Union Elementary	NULL	No 	No 	TA	114	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GR01	104	7	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GR01	104	7	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GR01	104	7	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GR01	104	7	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GR02	99	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GR02	99	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GR02	99	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GR02	99	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GR03	86	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GR03	86	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GR03	86	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GR03	86	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GR04	105	8	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GR04	105	8	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GR04	105	8	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GR04	105	8	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GR05	98	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GR05	98	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GR05	98	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GR05	98	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GR06	111	9	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GR06	111	9	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GR06	111	9	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GR06	111	9	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GR07	99	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GR07	99	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GR07	99	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GR07	99	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GR08	94	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GR08	94	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GR08	94	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GR08	94	3	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GRKN	85	5	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GRKN	85	5	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GRKN	85	5	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GRKN	85	5	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	GRTK	40	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	GRTK	40	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	GRTK	40	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	GRTK	40	2	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RA	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RA	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RA	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RA	4	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RB	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RB	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RB	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RB	2	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RD	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RF	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RH	899	50	49	1	0	0	0	98.0	2.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RH	899	50	49	1	0	0	0	98.0	2.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RH	899	50	49	1	0	0	0	98.0	2.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RH	899	50	49	1	0	0	0	98.0	2.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RI	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RI	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RI	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RI	1	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RP	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RP	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RP	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RP	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RT	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RT	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RT	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RT	0	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	RW	15	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	RW	15	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	RW	15	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	RW	15	1	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	SD	75	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	SD	75	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	SD	75	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	SD	75	6	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	SE	477	33	32	1	0	0	0	97.0	3.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	SE	477	33	32	1	0	0	0	97.0	3.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	SE	477	33	32	1	0	0	0	97.0	3.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	SE	477	33	32	1	0	0	0	97.0	3.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	SM	54	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	SM	54	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	SM	54	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	SM	54	4	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	All	TA	921	51	50	1	0	0	0	98.0	2.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	All	No 	TA	921	51	50	1	0	0	0	98.0	2.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	All	TA	921	51	50	1	0	0	0	98.0	2.0	0.0	0.0	0.0
2023-24	D	24	65821	NULL	Merced	Planada Elementary	NULL	No 	No 	TA	921	51	50	1	0	0	0	98.0	2.0	0.0	0.0	0.0
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GR01	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GR01	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GR01	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	No 	GR01	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GR02	9	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GR02	9	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GR02	9	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	No 	GR02	9	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GR03	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GR03	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GR03	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	No 	GR03	3	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GR04	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GR04	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GR04	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	No 	GR04	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GR05	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GR05	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GR05	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	No 	GR05	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GR06	12	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GR06	12	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GR06	12	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	No 	GR06	12	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GR07	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GR07	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GR07	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	No 	GR07	6	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GR08	7	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GR08	7	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GR08	7	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	No 	GR08	7	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	All	GRKN	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	All	No 	GRKN	5	0	*	*	*	*	*	*	*	*	*	*
2023-24	D	24	65839	NULL	Merced	Snelling-Merced Falls Union Elementary	NULL	No 	All	GRKN	5	0	*	*	*	*	*	*	*	*	*	*
