Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2024-25	D	37	68346		San Diego	San Dieguito Union High		All	No 	SE	546	118	114	3	0	1	0	96.6	2.5	0.0	0.8	0.0
2024-25	D	37	68346		San Diego	San Dieguito Union High		All	Yes	SE	8	1	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	All	SE	551	118	114	3	0	1	0	96.6	2.5	0.0	0.8	0.0
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	No 	SE	546	118	114	3	0	1	0	96.6	2.5	0.0	0.8	0.0
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	Yes	SE	8	1	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68346		San Diego	San Dieguito Union High		All	All	SM	20	7	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68346		San Diego	San Dieguito Union High		All	No 	SM	20	7	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68346		San Diego	San Dieguito Union High		All	Yes	SM	1	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	All	SM	20	7	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	No 	SM	20	7	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	Yes	SM	1	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68346		San Diego	San Dieguito Union High		All	All	TA	12293	246	233	5	5	3	0	94.7	2.0	2.0	1.2	0.0
2024-25	D	37	68346		San Diego	San Dieguito Union High		All	No 	TA	12208	243	230	5	5	3	0	94.7	2.1	2.1	1.2	0.0
2024-25	D	37	68346		San Diego	San Dieguito Union High		All	Yes	TA	124	7	6	0	1	0	0	85.7	0.0	14.3	0.0	0.0
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	All	TA	12293	246	233	5	5	3	0	94.7	2.0	2.0	1.2	0.0
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	No 	TA	12208	243	230	5	5	3	0	94.7	2.1	2.1	1.2	0.0
2024-25	D	37	68346		San Diego	San Dieguito Union High		No 	Yes	TA	124	7	6	0	1	0	0	85.7	0.0	14.3	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR01	1326	43	39	3	1	0	0	90.7	7.0	2.3	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR01	1326	43	39	3	1	0	0	90.7	7.0	2.3	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR01	1324	43	39	3	1	0	0	90.7	7.0	2.3	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR01	1324	43	39	3	1	0	0	90.7	7.0	2.3	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR01	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR01	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR02	1387	42	39	1	2	0	0	92.9	2.4	4.8	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR02	1387	42	39	1	2	0	0	92.9	2.4	4.8	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR02	1383	42	39	1	2	0	0	92.9	2.4	4.8	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR02	1383	42	39	1	2	0	0	92.9	2.4	4.8	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR02	5	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR02	5	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR03	1368	40	36	2	2	0	0	90.0	5.0	5.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR03	1368	40	36	2	2	0	0	90.0	5.0	5.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR03	1363	40	36	2	2	0	0	90.0	5.0	5.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR03	1363	40	36	2	2	0	0	90.0	5.0	5.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR03	5	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR03	5	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR04	1412	47	43	4	0	0	0	91.5	8.5	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR04	1412	47	43	4	0	0	0	91.5	8.5	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR04	1407	47	43	4	0	0	0	91.5	8.5	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR04	1407	47	43	4	0	0	0	91.5	8.5	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR04	5	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR04	5	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR05	1422	40	38	1	0	1	0	95.0	2.5	0.0	2.5	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR05	1422	40	38	1	0	1	0	95.0	2.5	0.0	2.5	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR05	1414	40	38	1	0	1	0	95.0	2.5	0.0	2.5	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR05	1414	40	38	1	0	1	0	95.0	2.5	0.0	2.5	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR05	9	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR05	9	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR06	1472	43	39	0	1	3	0	90.7	0.0	2.3	7.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR06	1472	43	39	0	1	3	0	90.7	0.0	2.3	7.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR06	1466	43	39	0	1	3	0	90.7	0.0	2.3	7.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR06	1466	43	39	0	1	3	0	90.7	0.0	2.3	7.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR06	8	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR06	8	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR07	1457	51	45	2	2	2	0	88.2	3.9	3.9	3.9	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR07	1457	51	45	2	2	2	0	88.2	3.9	3.9	3.9	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR07	1445	50	44	2	2	2	0	88.0	4.0	4.0	4.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR07	1445	50	44	2	2	2	0	88.0	4.0	4.0	4.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR07	14	1	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR07	14	1	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR08	1580	39	35	3	0	1	0	89.7	7.7	0.0	2.6	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR08	1580	39	35	3	0	1	0	89.7	7.7	0.0	2.6	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR08	1570	39	35	3	0	1	0	89.7	7.7	0.0	2.6	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR08	1570	39	35	3	0	1	0	89.7	7.7	0.0	2.6	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR08	13	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR08	13	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR09	1553	69	61	5	2	1	0	88.4	7.2	2.9	1.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR09	1553	69	61	5	2	1	0	88.4	7.2	2.9	1.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR09	1537	69	61	5	2	1	0	88.4	7.2	2.9	1.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR09	1537	69	61	5	2	1	0	88.4	7.2	2.9	1.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR09	18	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR09	18	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR10	1485	64	61	1	2	0	0	95.3	1.6	3.1	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR10	1478	63	60	1	2	0	0	95.2	1.6	3.2	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	GR10	26	2	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR10	1470	64	61	1	2	0	0	95.3	1.6	3.1	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR10	1463	63	60	1	2	0	0	95.2	1.6	3.2	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	GR10	26	2	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR10	15	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR10	15	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR11	1617	85	79	3	3	0	0	92.9	3.5	3.5	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR11	1572	81	75	3	3	0	0	92.6	3.7	3.7	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	GR11	96	13	12	0	1	0	0	92.3	0.0	7.7	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR11	1600	85	79	3	3	0	0	92.9	3.5	3.5	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR11	1554	81	75	3	3	0	0	92.6	3.7	3.7	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	GR11	96	13	12	0	1	0	0	92.3	0.0	7.7	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR11	19	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR11	19	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GR12	1685	91	81	7	1	2	0	89.0	7.7	1.1	2.2	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GR12	1550	84	75	7	1	1	0	89.3	8.3	1.2	1.2	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	GR12	163	9	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GR12	1663	91	81	7	1	2	0	89.0	7.7	1.1	2.2	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GR12	1528	84	75	7	1	1	0	89.3	8.3	1.2	1.2	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	GR12	163	9	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GR12	23	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GR12	23	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GRKN	1153	32	27	2	3	0	0	84.4	6.3	9.4	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GRKN	1153	32	27	2	3	0	0	84.4	6.3	9.4	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GRKN	1151	32	27	2	3	0	0	84.4	6.3	9.4	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GRKN	1151	32	27	2	3	0	0	84.4	6.3	9.4	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	GRKN	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	GRKN	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	GRTK	592	8	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	GRTK	592	8	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	GRTK	592	8	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	GRTK	592	8	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RA	1168	11	11	0	0	0	0	100.0	0.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RA	1159	11	11	0	0	0	0	100.0	0.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RA	9	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RA	1162	11	11	0	0	0	0	100.0	0.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RA	1153	11	11	0	0	0	0	100.0	0.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RA	9	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RA	7	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RA	7	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RB	228	13	5	2	5	1	0	38.5	15.4	38.5	7.7	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RB	222	13	5	2	5	1	0	38.5	15.4	38.5	7.7	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RB	12	1	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RB	226	13	5	2	5	1	0	38.5	15.4	38.5	7.7	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RB	220	13	5	2	5	1	0	38.5	15.4	38.5	7.7	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RB	12	1	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RB	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RB	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RD	8	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RD	8	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RD	6	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RD	6	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RD	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RD	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RF	426	10	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RF	424	10	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RF	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RF	425	10	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RF	423	10	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RF	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RF	1	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RF	1	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RH	9026	586	544	26	10	6	0	92.8	4.4	1.7	1.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RH	8911	575	533	26	10	6	0	92.7	4.5	1.7	1.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RH	187	21	21	0	0	0	0	100.0	0.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RH	8983	586	544	26	10	6	0	92.8	4.4	1.7	1.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RH	8868	575	533	26	10	6	0	92.7	4.5	1.7	1.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RH	187	21	21	0	0	0	0	100.0	0.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RH	50	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RH	50	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RI	26	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RI	26	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RI	0	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RI	24	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RI	24	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RI	0	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RI	3	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RI	3	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RP	52	2	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RP	51	2	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RP	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RP	51	2	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RP	50	2	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RP	2	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RP	1	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RP	1	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RT	1491	22	15	4	2	1	0	68.2	18.2	9.1	4.5	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RT	1483	22	15	4	2	1	0	68.2	18.2	9.1	4.5	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RT	12	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RT	1484	22	15	4	2	1	0	68.2	18.2	9.1	4.5	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RT	1475	22	15	4	2	1	0	68.2	18.2	9.1	4.5	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RT	12	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RT	8	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RT	8	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	RW	7084	50	44	2	2	2	0	88.0	4.0	4.0	4.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	RW	7038	49	44	2	2	1	0	89.8	4.1	4.1	2.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	RW	61	2	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	RW	7024	49	43	2	2	2	0	87.8	4.1	4.1	4.1	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	RW	6978	48	43	2	2	1	0	89.6	4.2	4.2	2.1	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	RW	61	2	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	RW	64	1	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	RW	64	1	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	SD	3162	129	116	7	5	1	0	89.9	5.4	3.9	0.8	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	SD	3078	128	115	7	5	1	0	89.8	5.5	3.9	0.8	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	SD	112	3	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	SD	3128	129	116	7	5	1	0	89.9	5.4	3.9	0.8	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	SD	3044	128	115	7	5	1	0	89.8	5.5	3.9	0.8	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	SD	112	3	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	SD	41	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	SD	41	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	SE	2202	254	237	12	4	1	0	93.3	4.7	1.6	0.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	SE	2172	249	232	12	4	1	0	93.2	4.8	1.6	0.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	SE	56	9	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	SE	2193	254	237	12	4	1	0	93.3	4.7	1.6	0.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	SE	2163	249	232	12	4	1	0	93.2	4.8	1.6	0.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	SE	56	9	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	SE	9	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	SE	9	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	SM	219	40	34	6	0	0	0	85.0	15.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	SM	212	40	34	6	0	0	0	85.0	15.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	SM	10	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	SM	219	40	34	6	0	0	0	85.0	15.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	SM	212	40	34	6	0	0	0	85.0	15.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	SM	10	0	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	73791		San Diego	San Marcos Unified		All	All	TA	19509	694	630	35	19	10	0	90.8	5.0	2.7	1.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	No 	TA	19322	682	619	35	19	9	0	90.8	5.1	2.8	1.3	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		All	Yes	TA	285	24	22	0	1	1	0	91.7	0.0	4.2	4.2	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	All	TA	19385	693	629	35	19	10	0	90.8	5.1	2.7	1.4	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	No 	TA	19197	681	618	35	19	9	0	90.7	5.1	2.8	1.3	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		No 	Yes	TA	285	24	22	0	1	1	0	91.7	0.0	4.2	4.2	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	All	TA	138	1	1	0	0	0	0	100.0	0.0	0.0	0.0	0.0
2024-25	D	37	73791		San Diego	San Marcos Unified		Yes	No 	TA	138	1	1	0	0	0	0	100.0	0.0	0.0	0.0	0.0
2024-25	D	37	68353		San Diego	San Pasqual Union Elementary		All	All	GR01	54	8	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68353		San Diego	San Pasqual Union Elementary		All	No 	GR01	54	8	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68353		San Diego	San Pasqual Union Elementary		No 	All	GR01	54	8	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68353		San Diego	San Pasqual Union Elementary		No 	No 	GR01	54	8	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68353		San Diego	San Pasqual Union Elementary		All	All	GR02	58	7	*	*	*	*	*	*	*	*	*	*
2024-25	D	37	68353		San Diego	San Pasqual Union Elementary		All	No 	GR02	58	7	*	*	*	*	*	*	*	*	*	*
