Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2021-22	C	25			Modoc			All	Yes	GR11	12	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	GR11	99	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	GR11	88	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	GR11	12	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	GR12	108	8	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	GR12	100	6	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	GR12	10	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	GR12	108	8	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	GR12	100	6	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	GR12	10	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	GRKN	111	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	GRKN	111	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	GRKN	111	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	GRKN	111	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	GX	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	GX	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	GX	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	GX	3	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	HUYN	1482	9	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	HUYN	1453	8	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	HUYN	45	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	HUYN	1482	9	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	HUYN	1453	8	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	HUYN	45	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	HUYY	1482	8	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	HUYY	1453	6	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	HUYY	45	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	HUYY	1482	8	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	HUYY	1453	6	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	HUYY	45	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RA	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RA	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RA	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RA	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RB	15	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RB	15	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RB	15	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RB	15	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RD	32	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RD	32	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RD	32	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RD	32	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RF	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RF	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RF	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RF	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RH	530	3	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RH	526	3	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RH	7	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RH	530	3	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RH	526	3	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RH	7	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RI	84	3	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RI	80	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RI	6	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RI	84	3	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RI	80	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RI	6	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RP	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RP	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RP	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RP	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RT	54	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RT	54	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RT	54	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RT	54	1	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	RW	749	9	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	RW	728	7	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	RW	32	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	RW	749	9	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	RW	728	7	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	RW	32	2	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	SD	208	4	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	SD	208	4	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	SD	4	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	SD	208	4	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	SD	208	4	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	SD	4	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	SE	234	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	SE	234	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	Yes	SE	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	SE	234	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	SE	234	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	Yes	SE	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	SM	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	No 	SM	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	All	SM	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			No 	No 	SM	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	C	25			Modoc			All	All	TA	1482	17	12	0	4	1	0	70.6	0.0	23.5	5.9	0.0
2021-22	C	25			Modoc			All	No 	TA	1453	14	9	0	4	1	0	64.3	0.0	28.6	7.1	0.0
2021-22	C	25			Modoc			All	Yes	TA	45	4	3	0	1	0	0	75.0	0.0	25.0	0.0	0.0
2021-22	C	25			Modoc			No 	All	TA	1482	17	12	0	4	1	0	70.6	0.0	23.5	5.9	0.0
2021-22	C	25			Modoc			No 	No 	TA	1453	14	9	0	4	1	0	64.3	0.0	28.6	7.1	0.0
2021-22	C	25			Modoc			No 	Yes	TA	45	4	3	0	1	0	0	75.0	0.0	25.0	0.0	0.0
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR01	86	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR01	86	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR01	86	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR01	86	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR02	73	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR02	73	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR02	73	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR02	73	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR03	66	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR03	66	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR03	66	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR03	66	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR04	72	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR04	72	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR04	72	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR04	72	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR05	69	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR05	69	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR05	69	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR05	69	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR06	78	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR06	78	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR06	78	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR06	78	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR07	64	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR07	62	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	GR07	4	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR07	64	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR07	62	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	GR07	4	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR08	71	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR08	67	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	GR08	7	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR08	71	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR08	67	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	GR08	7	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR09	68	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR09	68	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	GR09	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR09	68	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR09	68	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	GR09	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR10	72	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR10	68	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	GR10	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR10	72	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR10	68	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	GR10	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR11	65	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR11	54	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	GR11	12	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR11	65	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR11	54	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	GR11	12	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GR12	69	8	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GR12	61	6	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	GR12	10	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GR12	69	8	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GR12	61	6	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	GR12	10	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	GRKN	64	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	GRKN	64	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	GRKN	64	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	GRKN	64	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RA	5	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RA	5	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RA	5	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RA	5	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RB	13	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RB	13	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RB	13	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RB	13	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RB	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RD	7	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RD	7	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RD	7	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RD	7	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RF	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RF	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RF	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RF	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RH	166	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RH	162	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RH	7	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RH	166	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RH	162	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RH	7	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RI	65	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RI	61	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RI	6	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RI	65	3	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RI	61	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RI	6	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RP	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RP	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RP	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RP	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RT	45	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RT	45	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RT	45	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RT	45	1	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	RW	604	9	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	RW	583	7	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	RW	32	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	RW	604	9	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	RW	583	7	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	RW	32	2	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	SD	126	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	SD	126	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	SD	4	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	SD	126	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	SD	126	4	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	SD	4	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	SE	36	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	SE	36	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	SE	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	SE	36	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	SE	36	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	SE	1	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	All	TA	917	17	12	0	4	1	0	70.6	0.0	23.5	5.9	0.0
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	No 	TA	888	14	9	0	4	1	0	64.3	0.0	28.6	7.1	0.0
2021-22	D	25	73585		Modoc	Modoc Joint Unified		All	Yes	TA	45	4	3	0	1	0	0	75.0	0.0	25.0	0.0	0.0
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	All	TA	917	17	12	0	4	1	0	70.6	0.0	23.5	5.9	0.0
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	No 	TA	888	14	9	0	4	1	0	64.3	0.0	28.6	7.1	0.0
2021-22	D	25	73585		Modoc	Modoc Joint Unified		No 	Yes	TA	45	4	3	0	1	0	0	75.0	0.0	25.0	0.0	0.0
2021-22	D	25	65896		Modoc	Surprise Valley Joint Unified		All	All	GR01	9	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	65896		Modoc	Surprise Valley Joint Unified		All	No 	GR01	9	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	65896		Modoc	Surprise Valley Joint Unified		No 	All	GR01	9	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	65896		Modoc	Surprise Valley Joint Unified		No 	No 	GR01	9	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	65896		Modoc	Surprise Valley Joint Unified		All	All	GR02	6	0	*	*	*	*	*	*	*	*	*	*
2021-22	D	25	65896		Modoc	Surprise Valley Joint Unified		All	No 	GR02	6	0	*	*	*	*	*	*	*	*	*	*
