Academic Year	Aggregate Level	County Code	District Code	School Code	County Name	District Name	School Name	Charter School	DASS	Reporting Category	Cumulative Enrollment	Homeless Student Enrollment	Temporarily Doubled Up	Temporary Shelters	Hotels/Motels	Temporarily Unsheltered	Missing/Unknown	Temporarily Doubled Up (percent)	Temporary Shelters (percent)	Hotels/Motels (percent)	Temporarily Unsheltered (percent)	Missing/Unknown (percent)
2020-21	D	15	63503		Kern	Greenfield Union		All	All	GR02	1062	22	13	0	9	0	0	59.1	0.0	40.9	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	GR02	1062	22	13	0	9	0	0	59.1	0.0	40.9	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	GR02	1062	22	13	0	9	0	0	59.1	0.0	40.9	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	GR02	1062	22	13	0	9	0	0	59.1	0.0	40.9	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	All	GR03	1070	18	11	0	7	0	0	61.1	0.0	38.9	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	GR03	1070	18	11	0	7	0	0	61.1	0.0	38.9	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	GR03	1070	18	11	0	7	0	0	61.1	0.0	38.9	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	GR03	1070	18	11	0	7	0	0	61.1	0.0	38.9	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	All	GR04	1087	16	12	0	4	0	0	75.0	0.0	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	GR04	1087	16	12	0	4	0	0	75.0	0.0	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	GR04	1087	16	12	0	4	0	0	75.0	0.0	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	GR04	1087	16	12	0	4	0	0	75.0	0.0	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	All	GR05	1089	19	13	0	6	0	0	68.4	0.0	31.6	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	GR05	1089	19	13	0	6	0	0	68.4	0.0	31.6	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	GR05	1089	19	13	0	6	0	0	68.4	0.0	31.6	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	GR05	1089	19	13	0	6	0	0	68.4	0.0	31.6	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	All	GR06	1089	19	13	1	5	0	0	68.4	5.3	26.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	GR06	1088	19	13	1	5	0	0	68.4	5.3	26.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	GR06	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	GR06	1089	19	13	1	5	0	0	68.4	5.3	26.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	GR06	1088	19	13	1	5	0	0	68.4	5.3	26.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	GR06	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	GR07	1097	12	8	1	3	0	0	66.7	8.3	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	GR07	1097	12	8	1	3	0	0	66.7	8.3	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	GR07	3	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	GR07	1097	12	8	1	3	0	0	66.7	8.3	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	GR07	1097	12	8	1	3	0	0	66.7	8.3	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	GR07	3	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	GR08	997	12	7	2	3	0	0	58.3	16.7	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	GR08	996	12	7	2	3	0	0	58.3	16.7	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	GR08	10	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	GR08	997	12	7	2	3	0	0	58.3	16.7	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	GR08	996	12	7	2	3	0	0	58.3	16.7	25.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	GR08	10	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	GRKN	1261	21	14	0	7	0	0	66.7	0.0	33.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	GRKN	1261	21	14	0	7	0	0	66.7	0.0	33.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	GRKN	1261	21	14	0	7	0	0	66.7	0.0	33.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	GRKN	1261	21	14	0	7	0	0	66.7	0.0	33.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RA	179	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RA	179	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RA	179	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RA	179	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RA	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RB	598	30	15	0	15	0	0	50.0	0.0	50.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RB	596	30	15	0	15	0	0	50.0	0.0	50.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RB	3	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RB	598	30	15	0	15	0	0	50.0	0.0	50.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RB	596	30	15	0	15	0	0	50.0	0.0	50.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RB	3	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RD	5	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RD	5	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RD	5	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RD	5	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RF	35	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RF	35	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RF	35	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RF	35	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RF	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RH	8367	111	75	4	32	0	0	67.6	3.6	28.8	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RH	8367	111	75	4	32	0	0	67.6	3.6	28.8	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RH	11	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RH	8367	111	75	4	32	0	0	67.6	3.6	28.8	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RH	8367	111	75	4	32	0	0	67.6	3.6	28.8	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RH	11	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RI	17	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RI	17	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RI	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RI	17	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RI	17	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RI	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RP	9	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RP	9	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RP	9	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RP	9	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RP	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RT	102	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RT	102	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RT	102	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RT	102	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RT	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	RW	506	7	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	RW	506	7	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	RW	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	RW	506	7	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	RW	506	7	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	RW	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	SD	867	19	14	0	5	0	0	73.7	0.0	26.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	SD	866	19	14	0	5	0	0	73.7	0.0	26.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	SD	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	SD	867	19	14	0	5	0	0	73.7	0.0	26.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	SD	866	19	14	0	5	0	0	73.7	0.0	26.3	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	SD	1	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	SE	2105	30	27	0	3	0	0	90.0	0.0	10.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	SE	2105	30	27	0	3	0	0	90.0	0.0	10.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	SE	5	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	SE	2105	30	27	0	3	0	0	90.0	0.0	10.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	SE	2105	30	27	0	3	0	0	90.0	0.0	10.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	SE	5	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	SM	503	18	11	2	5	0	0	61.1	11.1	27.8	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	SM	503	18	11	2	5	0	0	61.1	11.1	27.8	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	SM	4	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	SM	503	18	11	2	5	0	0	61.1	11.1	27.8	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	SM	503	18	11	2	5	0	0	61.1	11.1	27.8	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	SM	4	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	63503		Kern	Greenfield Union		All	All	TA	9818	154	100	4	50	0	0	64.9	2.6	32.5	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	No 	TA	9816	154	100	4	50	0	0	64.9	2.6	32.5	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		All	Yes	TA	14	1	0	1	0	0	0	0.0	100.0	0.0	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	All	TA	9818	154	100	4	50	0	0	64.9	2.6	32.5	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	No 	TA	9816	154	100	4	50	0	0	64.9	2.6	32.5	0.0	0.0
2020-21	D	15	63503		Kern	Greenfield Union		No 	Yes	TA	14	1	0	1	0	0	0	0.0	100.0	0.0	0.0	0.0
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR01	447	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR01	391	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR01	56	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR01	56	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR01	56	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR01	391	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR01	391	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR02	483	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR02	400	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR02	83	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR02	83	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR02	83	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR02	400	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR02	400	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR03	461	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR03	393	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR03	68	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR03	68	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR03	68	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR03	393	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR03	393	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR04	476	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR04	406	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR04	70	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR04	70	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR04	70	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR04	406	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR04	406	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR05	469	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR05	403	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR05	66	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR05	66	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR05	66	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR05	403	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR05	403	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR06	479	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR06	401	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR06	78	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR06	78	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR06	78	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR06	401	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR06	401	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR07	529	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR07	431	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR07	98	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR07	98	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR07	98	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR07	431	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR07	431	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR08	565	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR08	420	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR08	145	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR08	145	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR08	145	3	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR08	420	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR08	420	1	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR09	587	6	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR09	300	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR09	287	6	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR09	287	6	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR09	287	6	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR09	300	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR09	300	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR10	673	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR10	273	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR10	401	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR10	401	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR10	401	2	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR10	273	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR10	273	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR11	745	7	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR11	243	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR11	502	7	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR11	502	7	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR11	502	7	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR11	243	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR11	243	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GR12	667	12	3	7	2	0	0	25.0	58.3	16.7	0.0	0.0
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GR12	198	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GR12	469	12	3	7	2	0	0	25.0	58.3	16.7	0.0	0.0
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GR12	469	12	3	7	2	0	0	25.0	58.3	16.7	0.0	0.0
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GR12	469	12	3	7	2	0	0	25.0	58.3	16.7	0.0	0.0
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GR12	198	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GR12	198	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	GRKN	480	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	GRKN	438	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	GRKN	42	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	GRKN	42	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	GRKN	42	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	GRKN	438	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	GRKN	438	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	RA	71	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	RA	56	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	RA	15	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	RA	15	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	RA	15	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	RA	56	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	RA	56	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	RB	353	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	RB	44	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	RB	309	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	RB	309	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	RB	309	4	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	All	RB	44	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		Yes	No 	RB	44	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	All	RD	27	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	No 	RD	27	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		All	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	All	RD	0	0	*	*	*	*	*	*	*	*	*	*
2020-21	D	15	10157		Kern	Kern County Office of Education		No 	Yes	RD	0	0	*	*	*	*	*	*	*	*	*	*
